id,season,city,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3
1,2017,Hyderabad,SRH,RCB,RCB,field,normal,0,SRH,35,0,Yuvraj Singh,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,NJ Llong,
2,2017,Pune,MI,PW,PW,field,normal,0,PW,0,7,SPD Smith,Maharashtra Cricket Association Stadium,A Nand Kishore,S Ravi,
3,2017,Rajkot,GL,KKR,KKR,field,normal,0,KKR,0,10,CA Lynn,Saurashtra Cricket Association Stadium,Nitin Menon,CK Nandan,
4,2017,Indore,PW,KXIP,KXIP,field,normal,0,KXIP,0,6,GJ Maxwell,Holkar Cricket Stadium,AK Chaudhary,C Shamshuddin,
5,2017,Bangalore,RCB,DD,RCB,bat,normal,0,RCB,15,0,KM Jadhav,M Chinnaswamy Stadium,,,
6,2017,Hyderabad,GL,SRH,SRH,field,normal,0,SRH,0,9,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",A Deshmukh,NJ Llong,
7,2017,Mumbai,KKR,MI,MI,field,normal,0,MI,0,4,N Rana,Wankhede Stadium,Nitin Menon,CK Nandan,
8,2017,Indore,RCB,KXIP,RCB,bat,normal,0,KXIP,0,8,AR Patel,Holkar Cricket Stadium,AK Chaudhary,C Shamshuddin,
9,2017,Pune,DD,PW,PW,field,normal,0,DD,97,0,SV Samson,Maharashtra Cricket Association Stadium,AY Dandekar,S Ravi,
10,2017,Mumbai,SRH,MI,MI,field,normal,0,MI,0,4,JJ Bumrah,Wankhede Stadium,Nitin Menon,CK Nandan,
11,2017,Kolkata,KXIP,KKR,KKR,field,normal,0,KKR,0,8,SP Narine,Eden Gardens,A Deshmukh,NJ Llong,
12,2017,Bangalore,RCB,MI,MI,field,normal,0,MI,0,4,KA Pollard,M Chinnaswamy Stadium,KN Ananthapadmanabhan,AK Chaudhary,
13,2017,Rajkot,PW,GL,GL,field,normal,0,GL,0,7,AJ Tye,Saurashtra Cricket Association Stadium,A Nand Kishore,S Ravi,
14,2017,Kolkata,KKR,SRH,SRH,field,normal,0,KKR,17,0,RV Uthappa,Eden Gardens,AY Dandekar,NJ Llong,
15,2017,Delhi,DD,KXIP,DD,bat,normal,0,DD,51,0,CJ Anderson,Feroz Shah Kotla,YC Barde,Nitin Menon,
16,2017,Mumbai,GL,MI,MI,field,normal,0,MI,0,6,N Rana,Wankhede Stadium,A Nand Kishore,S Ravi,
17,2017,Bangalore,PW,RCB,RCB,field,normal,0,PW,27,0,BA Stokes,M Chinnaswamy Stadium,KN Ananthapadmanabhan,C Shamshuddin,
18,2017,Delhi,DD,KKR,DD,bat,normal,0,KKR,0,4,NM Coulter-Nile,Feroz Shah Kotla,Nitin Menon,CK Nandan,
19,2017,Hyderabad,SRH,KXIP,KXIP,field,normal,0,SRH,5,0,B Kumar,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,A Deshmukh,
20,2017,Rajkot,RCB,GL,GL,field,normal,0,RCB,21,0,CH Gayle,Saurashtra Cricket Association Stadium,S Ravi,VK Sharma,
21,2017,Hyderabad,SRH,DD,SRH,bat,normal,0,SRH,15,0,KS Williamson,"Rajiv Gandhi International Stadium, Uppal",CB Gaffaney,NJ Llong,
22,2017,Indore,KXIP,MI,MI,field,normal,0,MI,0,8,JC Buttler,Holkar Cricket Stadium,M Erasmus,C Shamshuddin,
23,2017,Kolkata,KKR,GL,GL,field,normal,0,GL,0,4,SK Raina,Eden Gardens,CB Gaffaney,Nitin Menon,
24,2017,Mumbai,MI,DD,DD,field,normal,0,MI,14,0,MJ McClenaghan,Wankhede Stadium,A Nand Kishore,S Ravi,
25,2017,Pune,SRH,PW,PW,field,normal,0,PW,0,6,MS Dhoni,Maharashtra Cricket Association Stadium,AY Dandekar,A Deshmukh,
26,2017,Rajkot,KXIP,GL,GL,field,normal,0,KXIP,26,0,HM Amla,Saurashtra Cricket Association Stadium,AK Chaudhary,M Erasmus,
27,2017,Kolkata,KKR,RCB,RCB,field,normal,0,KKR,82,0,NM Coulter-Nile,Eden Gardens,CB Gaffaney,CK Nandan,
28,2017,Mumbai,PW,MI,MI,field,normal,0,PW,3,0,BA Stokes,Wankhede Stadium,A Nand Kishore,S Ravi,
29,2017,Pune,PW,KKR,KKR,field,normal,0,KKR,0,7,RV Uthappa,Maharashtra Cricket Association Stadium,AY Dandekar,NJ Llong,
30,2017,Bangalore,RCB,GL,GL,field,normal,0,GL,0,7,AJ Tye,M Chinnaswamy Stadium,AK Chaudhary,C Shamshuddin,
31,2017,Kolkata,DD,KKR,KKR,field,normal,0,KKR,0,7,G Gambhir,Eden Gardens,NJ Llong,S Ravi,
32,2017,Chandigarh,SRH,KXIP,KXIP,field,normal,0,SRH,26,0,Rashid Khan,"Punjab Cricket Association IS Bindra Stadium, Mohali",Nitin Menon,CK Nandan,
33,2017,Pune,PW,RCB,RCB,field,normal,0,PW,61,0,LH Ferguson,Maharashtra Cricket Association Stadium,KN Ananthapadmanabhan,M Erasmus,
34,2017,Rajkot,GL,MI,GL,bat,tie,0,MI,0,0,KH Pandya,Saurashtra Cricket Association Stadium,AK Chaudhary,CB Gaffaney,
35,2017,Chandigarh,DD,KXIP,KXIP,field,normal,0,KXIP,0,10,Sandeep Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali",YC Barde,CK Nandan,
36,2017,Hyderabad,SRH,KKR,KKR,field,normal,0,SRH,48,0,DA Warner,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,S Ravi,
37,2017,Mumbai,RCB,MI,RCB,bat,normal,0,MI,0,5,RG Sharma,Wankhede Stadium,AK Chaudhary,CB Gaffaney,
38,2017,Pune,GL,PW,PW,field,normal,0,PW,0,5,BA Stokes,Maharashtra Cricket Association Stadium,M Erasmus,C Shamshuddin,
39,2017,Delhi,SRH,DD,DD,field,normal,0,DD,0,6,Mohammed Shami,Feroz Shah Kotla,YC Barde,Nitin Menon,
40,2017,Kolkata,KKR,PW,PW,field,normal,0,PW,0,4,RA Tripathi,Eden Gardens,KN Ananthapadmanabhan,A Nand Kishore,
41,2017,Delhi,GL,DD,DD,field,normal,0,DD,0,7,RR Pant,Feroz Shah Kotla,M Erasmus,Nitin Menon,
42,2017,Bangalore,KXIP,RCB,RCB,field,normal,0,KXIP,19,0,Sandeep Sharma,M Chinnaswamy Stadium,CB Gaffaney,C Shamshuddin,
43,2017,Hyderabad,PW,SRH,SRH,field,normal,0,PW,12,0,JD Unadkat,"Rajiv Gandhi International Stadium, Uppal",KN Ananthapadmanabhan,AK Chaudhary,
44,2017,Delhi,MI,DD,DD,field,normal,0,MI,146,0,LMP Simmons,Feroz Shah Kotla,Nitin Menon,CK Nandan,
45,2017,Bangalore,RCB,KKR,KKR,field,normal,0,KKR,0,6,SP Narine,M Chinnaswamy Stadium,AY Dandekar,C Shamshuddin,
46,2017,Chandigarh,KXIP,GL,GL,field,normal,0,GL,0,6,DR Smith,"Punjab Cricket Association IS Bindra Stadium, Mohali",A Nand Kishore,VK Sharma,
47,2017,Hyderabad,MI,SRH,MI,bat,normal,0,SRH,0,7,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",KN Ananthapadmanabhan,M Erasmus,
48,2017,Chandigarh,KXIP,KKR,KKR,field,normal,0,KXIP,14,0,MM Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali",A Nand Kishore,S Ravi,
49,2017,Kanpur,GL,DD,DD,field,normal,0,DD,0,2,SS Iyer,Green Park,YC Barde,AK Chaudhary,
50,2017,Mumbai,KXIP,MI,MI,field,normal,0,KXIP,7,0,WP Saha,Wankhede Stadium,A Deshmukh,A Nand Kishore,
51,2017,Delhi,DD,PW,DD,bat,normal,0,DD,7,0,KK Nair,Feroz Shah Kotla,KN Ananthapadmanabhan,CK Nandan,
52,2017,Kanpur,GL,SRH,SRH,field,normal,0,SRH,0,8,Mohammed Siraj,Green Park,AK Chaudhary,Nitin Menon,
53,2017,Kolkata,MI,KKR,KKR,field,normal,0,MI,9,0,AT Rayudu,Eden Gardens,A Nand Kishore,S Ravi,
54,2017,Pune,KXIP,PW,PW,field,normal,0,PW,0,9,JD Unadkat,Maharashtra Cricket Association Stadium,AY Dandekar,A Deshmukh,
55,2017,Delhi,RCB,DD,RCB,bat,normal,0,RCB,10,0,HV Patel,Feroz Shah Kotla,CK Nandan,C Shamshuddin,
56,2017,Mumbai,PW,MI,MI,field,normal,0,PW,20,0,Washington Sundar,Wankhede Stadium,S Ravi,C Shamshuddin,
57,2017,Bangalore,SRH,KKR,KKR,field,normal,1,KKR,0,7,NM Coulter-Nile,M Chinnaswamy Stadium,AK Chaudhary,Nitin Menon,
58,2017,Bangalore,KKR,MI,MI,field,normal,0,MI,0,6,KV Sharma,M Chinnaswamy Stadium,NJ Llong,Nitin Menon,
59,2017,Hyderabad,MI,PW,MI,bat,normal,0,MI,1,0,KH Pandya,"Rajiv Gandhi International Stadium, Uppal",NJ Llong,S Ravi,
60,2008,Bangalore,KKR,RCB,RCB,field,normal,0,KKR,140,0,BB McCullum,M Chinnaswamy Stadium,Asad Rauf,RE Koertzen,
61,2008,Chandigarh,CSK,KXIP,CSK,bat,normal,0,CSK,33,0,MEK Hussey,"Punjab Cricket Association Stadium, Mohali",MR Benson,SL Shastri,
62,2008,Delhi,RR,DD,RR,bat,normal,0,DD,0,9,MF Maharoof,Feroz Shah Kotla,Aleem Dar,GA Pratapkumar,
63,2008,Mumbai,MI,RCB,MI,bat,normal,0,RCB,0,5,MV Boucher,Wankhede Stadium,SJ Davis,DJ Harper,
64,2008,Kolkata,DC,KKR,DC,bat,normal,0,KKR,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,
65,2008,Jaipur,KXIP,RR,KXIP,bat,normal,0,RR,0,6,SR Watson,Sawai Mansingh Stadium,Aleem Dar,RB Tiffin,
66,2008,Hyderabad,DC,DD,DC,bat,normal,0,DD,0,9,V Sehwag,"Rajiv Gandhi International Stadium, Uppal",IL Howell,AM Saheba,
67,2008,Chennai,CSK,MI,MI,field,normal,0,CSK,6,0,ML Hayden,"MA Chidambaram Stadium, Chepauk",DJ Harper,GA Pratapkumar,
68,2008,Hyderabad,DC,RR,RR,field,normal,0,RR,0,3,YK Pathan,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,MR Benson,
69,2008,Chandigarh,KXIP,MI,MI,field,normal,0,KXIP,66,0,KC Sangakkara,"Punjab Cricket Association Stadium, Mohali",Aleem Dar,AM Saheba,
70,2008,Bangalore,RCB,RR,RR,field,normal,0,RR,0,7,SR Watson,M Chinnaswamy Stadium,MR Benson,IL Howell,
71,2008,Chennai,KKR,CSK,KKR,bat,normal,0,CSK,0,9,JDP Oram,"MA Chidambaram Stadium, Chepauk",BF Bowden,AV Jayaprakash,
72,2008,Mumbai,MI,DC,DC,field,normal,0,DC,0,10,AC Gilchrist,Dr DY Patil Sports Academy,Asad Rauf,SL Shastri,
73,2008,Chandigarh,DD,KXIP,DD,bat,normal,0,KXIP,0,4,SM Katich,"Punjab Cricket Association Stadium, Mohali",RE Koertzen,I Shivram,
74,2008,Bangalore,CSK,RCB,CSK,bat,normal,0,CSK,13,0,MS Dhoni,M Chinnaswamy Stadium,BR Doctrove,RB Tiffin,
75,2008,Kolkata,KKR,MI,KKR,bat,normal,0,MI,0,7,ST Jayasuriya,Eden Gardens,BF Bowden,AV Jayaprakash,
76,2008,Delhi,DD,RCB,RCB,field,normal,0,DD,10,0,GD McGrath,Feroz Shah Kotla,Aleem Dar,I Shivram,
77,2008,Hyderabad,DC,KXIP,KXIP,field,normal,0,KXIP,0,7,SE Marsh,"Rajiv Gandhi International Stadium, Uppal",BR Doctrove,RB Tiffin,
78,2008,Jaipur,RR,KKR,RR,bat,normal,0,RR,45,0,SA Asnodkar,Sawai Mansingh Stadium,RE Koertzen,GA Pratapkumar,
79,2008,Chennai,CSK,DD,CSK,bat,normal,0,DD,0,8,V Sehwag,"MA Chidambaram Stadium, Chepauk",BF Bowden,K Hariharan,
80,2008,Hyderabad,DC,RCB,DC,bat,normal,0,RCB,0,5,R Vinay Kumar,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,RE Koertzen,
81,2008,Chandigarh,KXIP,KKR,KXIP,bat,normal,0,KXIP,9,0,IK Pathan,"Punjab Cricket Association Stadium, Mohali",DJ Harper,I Shivram,
82,2008,Mumbai,MI,DD,DD,field,normal,0,MI,29,0,SM Pollock,Dr DY Patil Sports Academy,IL Howell,RE Koertzen,
83,2008,Jaipur,CSK,RR,CSK,bat,normal,0,RR,0,8,Sohail Tanvir,Sawai Mansingh Stadium,Asad Rauf,AV Jayaprakash,
84,2008,Bangalore,RCB,KXIP,KXIP,field,normal,0,KXIP,0,6,S Sreesanth,M Chinnaswamy Stadium,SJ Davis,BR Doctrove,
85,2008,Chennai,CSK,DC,DC,field,normal,0,DC,0,7,AC Gilchrist,"MA Chidambaram Stadium, Chepauk",MR Benson,RB Tiffin,
86,2008,Mumbai,RR,MI,MI,field,normal,0,MI,0,7,A Nehra,Dr DY Patil Sports Academy,DJ Harper,RE Koertzen,
87,2008,Delhi,DD,CSK,CSK,field,normal,0,CSK,0,4,MS Dhoni,Feroz Shah Kotla,Aleem Dar,RB Tiffin,
88,2008,Kolkata,KKR,RCB,KKR,bat,normal,0,KKR,5,0,SC Ganguly,Eden Gardens,Asad Rauf,IL Howell,
89,2008,Jaipur,DC,RR,RR,field,normal,0,RR,0,8,YK Pathan,Sawai Mansingh Stadium,MR Benson,AM Saheba,
90,2008,Bangalore,RCB,MI,MI,field,normal,0,MI,0,9,CRD Fernando,M Chinnaswamy Stadium,BF Bowden,AV Jayaprakash,
91,2008,Chennai,CSK,KXIP,KXIP,field,normal,0,CSK,18,0,L Balaji,"MA Chidambaram Stadium, Chepauk",AV Jayaprakash,BG Jerling,
92,2008,Hyderabad,KKR,DC,KKR,bat,normal,0,KKR,23,0,SC Ganguly,"Rajiv Gandhi International Stadium, Uppal",IL Howell,AM Saheba,
93,2008,Jaipur,DD,RR,RR,field,normal,0,RR,0,3,SR Watson,Sawai Mansingh Stadium,SJ Davis,RE Koertzen,
94,2008,Chandigarh,RCB,KXIP,RCB,bat,normal,0,KXIP,0,9,SE Marsh,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,I Shivram,
95,2008,Kolkata,KKR,DD,KKR,bat,normal,0,KKR,23,0,Shoaib Akhtar,Eden Gardens,Asad Rauf,IL Howell,
96,2008,Mumbai,CSK,MI,MI,field,normal,0,MI,0,9,ST Jayasuriya,Wankhede Stadium,BR Doctrove,AM Saheba,
97,2008,Chandigarh,KXIP,RR,RR,field,normal,0,KXIP,41,0,SE Marsh,"Punjab Cricket Association Stadium, Mohali",SJ Davis,K Hariharan,
98,2008,Delhi,DD,DC,DC,field,normal,0,DD,12,0,A Mishra,Feroz Shah Kotla,BG Jerling,GA Pratapkumar,
99,2008,Mumbai,KKR,MI,MI,field,normal,0,MI,0,8,SM Pollock,Wankhede Stadium,BR Doctrove,DJ Harper,
100,2008,Delhi,DD,KXIP,DD,bat,normal,1,KXIP,6,0,DPMD Jayawardene,Feroz Shah Kotla,AV Jayaprakash,RE Koertzen,
101,2008,Jaipur,RR,RCB,RCB,field,normal,0,RR,65,0,GC Smith,Sawai Mansingh Stadium,BF Bowden,SL Shastri,
102,2008,Hyderabad,MI,DC,DC,field,normal,0,MI,25,0,DJ Bravo,"Rajiv Gandhi International Stadium, Uppal",BR Doctrove,DJ Harper,
103,2008,Kolkata,KKR,CSK,KKR,bat,normal,1,CSK,3,0,M Ntini,Eden Gardens,Asad Rauf,K Hariharan,
104,2008,Bangalore,RCB,DD,DD,field,normal,0,DD,0,5,SP Goswami,M Chinnaswamy Stadium,SJ Davis,GA Pratapkumar,
105,2008,Kolkata,KKR,RR,RR,field,normal,0,RR,0,6,YK Pathan,Eden Gardens,BG Jerling,RE Koertzen,
106,2008,Mumbai,KXIP,MI,MI,field,normal,0,KXIP,1,0,SE Marsh,Wankhede Stadium,BF Bowden,GA Pratapkumar,
107,2008,Chennai,RCB,CSK,RCB,bat,normal,0,RCB,14,0,A Kumble,"MA Chidambaram Stadium, Chepauk",DJ Harper,I Shivram,
108,2008,Chandigarh,DC,KXIP,KXIP,field,normal,0,KXIP,0,6,SE Marsh,"Punjab Cricket Association Stadium, Mohali",Asad Rauf,SJ Davis,
109,2008,Delhi,MI,DD,DD,field,normal,0,DD,0,5,KD Karthik,Feroz Shah Kotla,BF Bowden,K Hariharan,
110,2008,Chennai,RR,CSK,RR,bat,normal,0,RR,10,0,JA Morkel,"MA Chidambaram Stadium, Chepauk",DJ Harper,SL Shastri,
111,2008,Bangalore,RCB,DC,DC,field,normal,0,RCB,3,0,P Kumar,M Chinnaswamy Stadium,BR Doctrove,SL Shastri,
112,2008,Kolkata,KXIP,KKR,KXIP,bat,normal,0,KKR,0,3,Umar Gul,Eden Gardens,SJ Davis,I Shivram,
113,2008,Jaipur,MI,RR,RR,field,normal,0,RR,0,5,Sohail Tanvir,Sawai Mansingh Stadium,BF Bowden,K Hariharan,
114,2008,Hyderabad,DC,CSK,DC,bat,normal,0,CSK,0,7,SK Raina,"Rajiv Gandhi International Stadium, Uppal",BG Jerling,AM Saheba,
115,2008,Mumbai,RR,DD,DD,field,normal,0,RR,105,0,SR Watson,Wankhede Stadium,BF Bowden,RE Koertzen,
116,2008,Mumbai,KXIP,CSK,KXIP,bat,normal,0,CSK,0,9,M Ntini,Wankhede Stadium,Asad Rauf,DJ Harper,
117,2008,Mumbai,CSK,RR,RR,field,normal,0,RR,0,3,YK Pathan,Dr DY Patil Sports Academy,BF Bowden,RE Koertzen,
118,2009,Cape Town,MI,CSK,CSK,field,normal,0,MI,19,0,SR Tendulkar,Newlands,BR Doctrove,K Hariharan,
119,2009,Cape Town,RCB,RR,RCB,bat,normal,0,RCB,75,0,R Dravid,Newlands,BR Doctrove,RB Tiffin,
120,2009,Cape Town,KXIP,DD,DD,field,normal,1,DD,0,10,DL Vettori,Newlands,MR Benson,SD Ranade,
121,2009,Cape Town,KKR,DC,KKR,bat,normal,0,DC,0,8,RP Singh,Newlands,MR Benson,BR Doctrove,
122,2009,Port Elizabeth,CSK,RCB,CSK,bat,normal,0,CSK,92,0,M Muralitharan,St George's Park,BG Jerling,SJA Taufel,
123,2009,Durban,KXIP,KKR,KKR,field,normal,1,KKR,11,0,CH Gayle,Kingsmead,DJ Harper,SD Ranade,
124,2009,Cape Town,DC,RCB,DC,bat,normal,0,DC,24,0,AC Gilchrist,Newlands,M Erasmus,AM Saheba,
125,2009,Durban,DD,CSK,DD,bat,normal,0,DD,9,0,AB de Villiers,Kingsmead,BR Doctrove,SJA Taufel,
126,2009,Cape Town,RR,KKR,KKR,field,tie,0,RR,0,0,YK Pathan,Newlands,MR Benson,M Erasmus,
127,2009,Durban,RCB,KXIP,RCB,bat,normal,0,KXIP,0,7,RS Bopara,Kingsmead,BR Doctrove,TH Wijewardene,
128,2009,Durban,DC,MI,DC,bat,normal,0,DC,12,0,PP Ojha,Kingsmead,HDPK Dharmasena,SJA Taufel,
129,2009,Port Elizabeth,RCB,DD,RCB,bat,normal,0,DD,0,6,TM Dilshan,St George's Park,S Asnani,BG Jerling,
130,2009,Cape Town,KXIP,RR,KXIP,bat,normal,0,KXIP,27,0,KC Sangakkara,Newlands,M Erasmus,K Hariharan,
131,2009,Durban,CSK,DC,DC,field,normal,0,DC,0,6,HH Gibbs,Kingsmead,IL Howell,TH Wijewardene,
132,2009,Port Elizabeth,MI,KKR,MI,bat,normal,0,MI,92,0,SR Tendulkar,St George's Park,BG Jerling,RB Tiffin,
133,2009,Centurion,DD,RR,DD,bat,normal,0,RR,0,5,YK Pathan,SuperSport Park,GAV Baxter,RE Koertzen,
134,2009,Durban,KKR,RCB,KKR,bat,normal,0,RCB,0,5,MV Boucher,Kingsmead,MR Benson,TH Wijewardene,
135,2009,Durban,KXIP,MI,KXIP,bat,normal,0,KXIP,3,0,KC Sangakkara,Kingsmead,MR Benson,SL Shastri,
136,2009,Centurion,DC,DD,DD,field,normal,0,DD,0,6,DP Nannes,SuperSport Park,GAV Baxter,AM Saheba,
137,2009,Centurion,CSK,RR,RR,field,normal,0,CSK,38,0,SK Raina,SuperSport Park,GAV Baxter,RE Koertzen,
138,2009,East London,MI,KKR,MI,bat,normal,0,MI,9,0,JP Duminy,Buffalo Park,M Erasmus,SK Tarapore,
139,2009,Durban,RCB,KXIP,RCB,bat,normal,0,RCB,8,0,Yuvraj Singh,Kingsmead,HDPK Dharmasena,S Ravi,
140,2009,Port Elizabeth,DC,RR,DC,bat,normal,0,RR,0,3,YK Pathan,St George's Park,S Asnani,BG Jerling,
141,2009,Johannesburg,CSK,DD,DD,field,normal,0,CSK,18,0,SB Jakati,New Wanderers Stadium,DJ Harper,RE Koertzen,
142,2009,Port Elizabeth,KKR,KXIP,KKR,bat,normal,0,KXIP,0,6,DPMD Jayawardene,St George's Park,S Asnani,MR Benson,
143,2009,Johannesburg,MI,RCB,MI,bat,normal,0,RCB,0,9,JH Kallis,New Wanderers Stadium,RE Koertzen,TH Wijewardene,
144,2009,East London,CSK,DC,CSK,bat,normal,0,CSK,78,0,MS Dhoni,Buffalo Park,BR Doctrove,M Erasmus,
145,2009,Durban,RR,KXIP,KXIP,field,normal,0,RR,78,0,GC Smith,Kingsmead,SS Hazare,IL Howell,
146,2009,Durban,KKR,DD,KKR,bat,normal,0,DD,0,9,G Gambhir,Kingsmead,GAV Baxter,IL Howell,
147,2009,Centurion,DC,MI,DC,bat,normal,0,DC,19,0,RG Sharma,SuperSport Park,MR Benson,HDPK Dharmasena,
148,2009,Centurion,RCB,RR,RR,field,normal,0,RR,0,7,A Singh,SuperSport Park,K Hariharan,DJ Harper,
149,2009,Centurion,CSK,KXIP,CSK,bat,normal,1,CSK,12,0,ML Hayden,SuperSport Park,DJ Harper,TH Wijewardene,
150,2009,East London,MI,DD,MI,bat,normal,0,DD,0,7,A Nehra,Buffalo Park,M Erasmus,SK Tarapore,
151,2009,Kimberley,DC,KXIP,KXIP,field,normal,0,KXIP,0,3,DPMD Jayawardene,De Beers Diamond Oval,GAV Baxter,AM Saheba,
152,2009,Kimberley,RR,CSK,RR,bat,normal,0,CSK,0,7,S Badrinath,De Beers Diamond Oval,GAV Baxter,HDPK Dharmasena,
153,2009,Port Elizabeth,MI,RCB,MI,bat,normal,0,MI,16,0,JP Duminy,St George's Park,BR Doctrove,BG Jerling,
154,2009,Johannesburg,KKR,DD,DD,field,normal,0,DD,0,7,A Mishra,New Wanderers Stadium,SL Shastri,RB Tiffin,
155,2009,Kimberley,DC,RR,DC,bat,normal,0,DC,53,0,DR Smith,De Beers Diamond Oval,GAV Baxter,HDPK Dharmasena,
156,2009,Centurion,KKR,RCB,RCB,field,normal,0,RCB,0,6,LRPL Taylor,SuperSport Park,M Erasmus,SS Hazare,
157,2009,Centurion,KXIP,MI,KXIP,bat,normal,0,MI,0,8,Harbhajan Singh,SuperSport Park,SS Hazare,RE Koertzen,
158,2009,Durban,DD,DC,DC,field,normal,0,DD,12,0,R Bhatia,Kingsmead,DJ Harper,SL Shastri,
159,2009,Durban,CSK,RCB,CSK,bat,normal,0,RCB,0,2,LRPL Taylor,Kingsmead,BR Doctrove,DJ Harper,
160,2009,Durban,RR,MI,RR,bat,normal,0,RR,2,0,SK Warne,Kingsmead,BR Doctrove,DJ Harper,
161,2009,Bloemfontein,DD,KXIP,KXIP,field,normal,0,KXIP,0,6,B Lee,OUTsurance Oval,HDPK Dharmasena,IL Howell,
162,2009,Port Elizabeth,MI,CSK,MI,bat,normal,0,CSK,0,7,ML Hayden,St George's Park,SK Tarapore,SJA Taufel,
163,2009,Johannesburg,KKR,DC,DC,field,normal,0,DC,0,6,RG Sharma,New Wanderers Stadium,RE Koertzen,S Ravi,
164,2009,Johannesburg,KXIP,DC,DC,field,normal,0,KXIP,1,0,Yuvraj Singh,New Wanderers Stadium,S Ravi,RB Tiffin,
165,2009,Bloemfontein,DD,RR,DD,bat,normal,0,DD,14,0,AB de Villiers,OUTsurance Oval,SS Hazare,IL Howell,
166,2009,Centurion,CSK,KKR,CSK,bat,normal,0,KKR,0,7,BJ Hodge,SuperSport Park,SJA Taufel,RB Tiffin,
167,2009,Johannesburg,DD,RCB,DD,bat,normal,0,RCB,0,7,JH Kallis,New Wanderers Stadium,IL Howell,RB Tiffin,
168,2009,Durban,RR,KKR,KKR,field,normal,0,KKR,0,4,LR Shukla,Kingsmead,BG Jerling,SJA Taufel,
169,2009,Durban,CSK,KXIP,CSK,bat,normal,0,CSK,24,0,M Muralitharan,Kingsmead,BG Jerling,SJA Taufel,
170,2009,Centurion,MI,DD,DD,field,normal,0,DD,0,4,V Sehwag,SuperSport Park,IL Howell,S Ravi,
171,2009,Centurion,RCB,DC,RCB,bat,normal,0,RCB,12,0,MK Pandey,SuperSport Park,IL Howell,S Ravi,
172,2009,Centurion,DD,DC,DC,field,normal,0,DC,0,6,AC Gilchrist,SuperSport Park,BR Doctrove,DJ Harper,
173,2009,Johannesburg,CSK,RCB,RCB,field,normal,0,RCB,0,6,MK Pandey,New Wanderers Stadium,RE Koertzen,SJA Taufel,
174,2009,Johannesburg,DC,RCB,RCB,field,normal,0,DC,6,0,A Kumble,New Wanderers Stadium,RE Koertzen,SJA Taufel,
175,2010,Mumbai,KKR,DC,DC,field,normal,0,KKR,11,0,AD Mathews,Dr DY Patil Sports Academy,RE Koertzen,RB Tiffin,
176,2010,Mumbai,MI,RR,MI,bat,normal,0,MI,4,0,YK Pathan,Brabourne Stadium,RE Koertzen,RB Tiffin,
177,2010,Chandigarh,KXIP,DD,DD,field,normal,0,DD,0,5,G Gambhir,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,S Ravi,
178,2010,Kolkata,RCB,KKR,KKR,field,normal,0,KKR,0,7,MK Tiwary,Eden Gardens,HDPK Dharmasena,AM Saheba,
179,2010,Chennai,DC,CSK,DC,bat,normal,0,DC,31,0,WPUJC Vaas,"MA Chidambaram Stadium, Chepauk",K Hariharan,DJ Harper,
180,2010,Ahmedabad,RR,DD,DD,field,normal,0,DD,0,6,V Sehwag,"Sardar Patel Stadium, Motera",BG Jerling,RE Koertzen,
181,2010,Bangalore,KXIP,RCB,KXIP,bat,normal,0,RCB,0,8,JH Kallis,M Chinnaswamy Stadium,S Das,DJ Harper,
182,2010,Kolkata,CSK,KKR,CSK,bat,normal,0,CSK,55,0,MS Dhoni,Eden Gardens,HDPK Dharmasena,AM Saheba,
183,2010,Delhi,MI,DD,DD,field,normal,0,MI,98,0,SR Tendulkar,Feroz Shah Kotla,BR Doctrove,SK Tarapore,
184,2010,Bangalore,RR,RCB,RCB,field,normal,0,RCB,0,10,JH Kallis,M Chinnaswamy Stadium,K Hariharan,DJ Harper,
185,2010,Delhi,DD,CSK,DD,bat,normal,0,CSK,0,5,ML Hayden,Feroz Shah Kotla,BR Doctrove,SK Tarapore,
186,2010,Cuttack,DC,KXIP,KXIP,field,normal,0,DC,6,0,A Symonds,Barabati Stadium,BF Bowden,M Erasmus,
187,2010,Ahmedabad,RR,KKR,RR,bat,normal,0,RR,34,0,AA Jhunjhunwala,"Sardar Patel Stadium, Motera",RE Koertzen,RB Tiffin,
188,2010,Mumbai,MI,RCB,MI,bat,normal,0,RCB,0,7,JH Kallis,Brabourne Stadium,HDPK Dharmasena,SS Hazare,
189,2010,Cuttack,DC,DD,DC,bat,normal,0,DC,10,0,A Symonds,Barabati Stadium,BF Bowden,M Erasmus,
190,2010,Chennai,KXIP,CSK,CSK,field,tie,0,KXIP,0,0,J Theron,"MA Chidambaram Stadium, Chepauk",K Hariharan,DJ Harper,
