match_id,inning,batting_team,bowling_team,over,runs,wickets,winner
301,1,,,12,0,0,
301,1,,,13,0,0,
301,1,,,14,0,0,
301,1,,,15,0,0,
301,1,,,16,0,0,
301,1,,,17,0,0,
301,1,,,18,0,0,
301,1,,,19,0,0,
301,1,,,20,0,0,
301,2,,,1,0,0,
301,2,,,2,0,0,
301,2,,,3,0,0,
301,2,,,4,0,0,
301,2,,,5,0,0,
301,2,,,6,0,0,
301,2,,,7,0,0,
301,2,,,8,0,0,
301,2,,,9,0,0,
301,2,,,10,0,0,
301,2,,,11,0,0,
301,2,,,12,0,0,
301,2,,,13,0,0,
301,2,,,14,0,0,
301,2,,,15,0,0,
301,2,,,16,0,0,
301,2,,,17,0,0,
301,2,,,18,0,0,
301,2,,,19,0,0,
301,2,,,20,0,0,
302,1,CSK,RCB,1,5,0,RCB
302,1,CSK,RCB,2,2,0,RCB
302,1,CSK,RCB,3,5,1,RCB
302,1,CSK,RCB,4,5,1,RCB
302,1,CSK,RCB,5,0,1,RCB
302,1,CSK,RCB,6,6,1,RCB
302,1,CSK,RCB,7,4,0,RCB
302,1,CSK,RCB,8,5,0,RCB
302,1,CSK,RCB,9,3,0,RCB
302,1,CSK,RCB,10,1,0,RCB
302,1,CSK,RCB,11,8,0,RCB
302,1,CSK,RCB,12,4,0,RCB
302,1,CSK,RCB,13,12,0,RCB
302,1,CSK,RCB,14,8,1,RCB
302,1,CSK,RCB,15,11,0,RCB
302,1,CSK,RCB,16,3,1,RCB
302,1,CSK,RCB,17,9,0,RCB
302,1,CSK,RCB,18,11,1,RCB
302,1,CSK,RCB,19,9,1,RCB
302,1,CSK,RCB,20,17,0,RCB
302,2,RCB,CSK,1,6,1,RCB
302,2,RCB,CSK,2,2,0,RCB
302,2,RCB,CSK,3,5,0,RCB
302,2,RCB,CSK,4,18,0,RCB
302,2,RCB,CSK,5,3,0,RCB
302,2,RCB,CSK,6,10,0,RCB
302,2,RCB,CSK,7,4,0,RCB
302,2,RCB,CSK,8,5,0,RCB
302,2,RCB,CSK,9,18,0,RCB
302,2,RCB,CSK,10,9,1,RCB
302,2,RCB,CSK,11,1,0,RCB
302,2,RCB,CSK,12,7,0,RCB
302,2,RCB,CSK,13,7,0,RCB
302,2,RCB,CSK,14,1,0,RCB
302,2,RCB,CSK,15,8,0,RCB
302,2,RCB,CSK,16,8,0,RCB
302,2,RCB,CSK,17,4,0,RCB
302,2,RCB,CSK,18,13,0,RCB
302,2,,,19,0,0,RCB
302,2,,,20,0,0,RCB
303,1,KKR,MI,1,1,0,MI
303,1,KKR,MI,2,8,1,MI
303,1,KKR,MI,3,7,0,MI
303,1,KKR,MI,4,14,1,MI
303,1,KKR,MI,5,14,0,MI
303,1,KKR,MI,6,2,0,MI
303,1,KKR,MI,7,6,0,MI
303,1,KKR,MI,8,8,0,MI
303,1,KKR,MI,9,8,1,MI
303,1,KKR,MI,10,13,0,MI
303,1,KKR,MI,11,15,0,MI
303,1,KKR,MI,12,4,0,MI
303,1,KKR,MI,13,4,0,MI
303,1,KKR,MI,14,9,0,MI
303,1,KKR,MI,15,8,0,MI
303,1,KKR,MI,16,3,1,MI
303,1,KKR,MI,17,13,0,MI
303,1,KKR,MI,18,19,1,MI
303,1,KKR,MI,19,10,0,MI
303,1,KKR,MI,20,9,2,MI
303,2,MI,KKR,1,13,0,MI
303,2,MI,KKR,2,1,1,MI
303,2,MI,KKR,3,10,0,MI
303,2,MI,KKR,4,9,0,MI
303,2,MI,KKR,5,3,0,MI
303,2,MI,KKR,6,18,0,MI
303,2,MI,KKR,7,9,0,MI
303,2,MI,KKR,8,7,0,MI
303,2,MI,KKR,9,5,1,MI
303,2,MI,KKR,10,9,0,MI
303,2,MI,KKR,11,7,1,MI
303,2,MI,KKR,12,3,0,MI
303,2,MI,KKR,13,3,1,MI
303,2,MI,KKR,14,5,0,MI
303,2,MI,KKR,15,8,0,MI
303,2,MI,KKR,16,13,0,MI
303,2,MI,KKR,17,9,0,MI
303,2,MI,KKR,18,14,1,MI
303,2,MI,KKR,19,9,0,MI
303,2,MI,KKR,20,23,0,MI
304,1,RCB,CSK,1,7,0,CSK
304,1,RCB,CSK,2,5,0,CSK
304,1,RCB,CSK,3,12,0,CSK
304,1,RCB,CSK,4,6,1,CSK
304,1,RCB,CSK,5,9,0,CSK
304,1,RCB,CSK,6,5,0,CSK
304,1,RCB,CSK,7,7,0,CSK
304,1,RCB,CSK,8,9,0,CSK
304,1,RCB,CSK,9,5,1,CSK
304,1,RCB,CSK,10,8,0,CSK
304,1,RCB,CSK,11,3,0,CSK
304,1,RCB,CSK,12,10,1,CSK
304,1,RCB,CSK,13,8,0,CSK
304,1,RCB,CSK,14,11,0,CSK
304,1,RCB,CSK,15,17,0,CSK
304,1,RCB,CSK,16,9,0,CSK
304,1,RCB,CSK,17,4,1,CSK
304,1,RCB,CSK,18,13,0,CSK
304,1,RCB,CSK,19,19,0,CSK
304,1,RCB,CSK,20,8,0,CSK
304,2,CSK,RCB,1,3,1,CSK
304,2,CSK,RCB,2,9,1,CSK
304,2,CSK,RCB,3,1,0,CSK
304,2,CSK,RCB,4,3,0,CSK
304,2,CSK,RCB,5,8,0,CSK
304,2,CSK,RCB,6,1,0,CSK
304,2,CSK,RCB,7,3,0,CSK
304,2,CSK,RCB,8,8,0,CSK
304,2,CSK,RCB,9,16,0,CSK
304,2,CSK,RCB,10,10,0,CSK
304,2,CSK,RCB,11,8,1,CSK
304,2,CSK,RCB,12,1,0,CSK
304,2,CSK,RCB,13,23,0,CSK
304,2,CSK,RCB,14,5,0,CSK
304,2,CSK,RCB,15,11,0,CSK
304,2,CSK,RCB,16,8,0,CSK
304,2,CSK,RCB,17,20,1,CSK
304,2,CSK,RCB,18,5,0,CSK
304,2,CSK,RCB,19,21,0,CSK
304,2,CSK,RCB,20,13,0,CSK
305,1,KKR,MI,1,3,0,MI
305,1,KKR,MI,2,6,1,MI
305,1,KKR,MI,3,5,1,MI
305,1,KKR,MI,4,2,1,MI
305,1,KKR,MI,5,3,0,MI
305,1,KKR,MI,6,6,1,MI
305,1,KKR,MI,7,5,0,MI
305,1,KKR,MI,8,10,0,MI
305,1,KKR,MI,9,3,0,MI
305,1,KKR,MI,10,6,0,MI
305,1,KKR,MI,11,15,0,MI
305,1,KKR,MI,12,8,0,MI
305,1,KKR,MI,13,8,1,MI
305,1,KKR,MI,14,7,0,MI
305,1,KKR,MI,15,15,0,MI
305,1,KKR,MI,16,8,0,MI
305,1,KKR,MI,17,11,0,MI
305,1,KKR,MI,18,4,1,MI
305,1,KKR,MI,19,9,1,MI
305,1,KKR,MI,20,13,0,MI
305,2,MI,KKR,1,14,0,MI
305,2,MI,KKR,2,7,0,MI
305,2,MI,KKR,3,3,0,MI
305,2,MI,KKR,4,10,0,MI
305,2,MI,KKR,5,17,0,MI
305,2,MI,KKR,6,11,0,MI
305,2,MI,KKR,7,9,0,MI
305,2,MI,KKR,8,11,1,MI
305,2,MI,KKR,9,1,1,MI
305,2,MI,KKR,10,4,0,MI
305,2,MI,KKR,11,6,1,MI
305,2,MI,KKR,12,6,0,MI
305,2,MI,KKR,13,5,1,MI
305,2,MI,KKR,14,10,0,MI
305,2,MI,KKR,15,6,0,MI
305,2,MI,KKR,16,3,1,MI
305,2,MI,KKR,17,7,0,MI
305,2,MI,KKR,18,3,1,MI
305,2,MI,KKR,19,8,0,MI
305,2,MI,KKR,20,7,0,MI
306,1,RCB,MI,1,27,0,RCB
306,1,RCB,MI,2,9,0,RCB
306,1,RCB,MI,3,10,0,RCB
306,1,RCB,MI,4,11,0,RCB
306,1,RCB,MI,5,10,0,RCB
306,1,RCB,MI,6,1,0,RCB
306,1,RCB,MI,7,8,0,RCB
306,1,RCB,MI,8,14,0,RCB
306,1,RCB,MI,9,10,0,RCB
306,1,RCB,MI,10,11,0,RCB
306,1,RCB,MI,11,3,1,RCB
306,1,RCB,MI,12,5,0,RCB
306,1,RCB,MI,13,11,0,RCB
306,1,RCB,MI,14,15,0,RCB
306,1,RCB,MI,15,5,1,RCB
306,1,RCB,MI,16,5,1,RCB
306,1,RCB,MI,17,4,1,RCB
306,1,RCB,MI,18,6,0,RCB
306,1,RCB,MI,19,13,0,RCB
306,1,RCB,MI,20,7,0,RCB
306,2,MI,RCB,1,10,0,RCB
306,2,MI,RCB,2,10,0,RCB
306,2,MI,RCB,3,2,0,RCB
306,2,MI,RCB,4,6,1,RCB
306,2,MI,RCB,5,13,0,RCB
306,2,MI,RCB,6,11,1,RCB
306,2,MI,RCB,7,8,0,RCB
306,2,MI,RCB,8,8,1,RCB
306,2,MI,RCB,9,4,0,RCB
306,2,MI,RCB,10,8,0,RCB
306,2,MI,RCB,11,3,2,RCB
306,2,MI,RCB,12,4,0,RCB
306,2,MI,RCB,13,4,1,RCB
306,2,MI,RCB,14,1,0,RCB
306,2,MI,RCB,15,11,1,RCB
306,2,MI,RCB,16,8,1,RCB
306,2,MI,RCB,17,7,0,RCB
306,2,MI,RCB,18,6,0,RCB
306,2,MI,RCB,19,5,0,RCB
306,2,MI,RCB,20,13,0,RCB
307,1,CSK,RCB,1,5,0,CSK
307,1,CSK,RCB,2,11,0,CSK
307,1,CSK,RCB,3,10,0,CSK
307,1,CSK,RCB,4,10,0,CSK
307,1,CSK,RCB,5,12,0,CSK
307,1,CSK,RCB,6,8,0,CSK
307,1,CSK,RCB,7,5,0,CSK
307,1,CSK,RCB,8,12,0,CSK
307,1,CSK,RCB,9,11,0,CSK
307,1,CSK,RCB,10,10,0,CSK
307,1,CSK,RCB,11,9,0,CSK
307,1,CSK,RCB,12,18,0,CSK
307,1,CSK,RCB,13,10,0,CSK
307,1,CSK,RCB,14,12,0,CSK
307,1,CSK,RCB,15,18,1,CSK
307,1,CSK,RCB,16,6,0,CSK
307,1,CSK,RCB,17,5,0,CSK
307,1,CSK,RCB,18,16,0,CSK
307,1,CSK,RCB,19,10,2,CSK
307,1,CSK,RCB,20,7,2,CSK
307,2,RCB,CSK,1,6,1,CSK
307,2,RCB,CSK,2,9,0,CSK
307,2,RCB,CSK,3,3,1,CSK
307,2,RCB,CSK,4,6,0,CSK
307,2,RCB,CSK,5,14,0,CSK
307,2,RCB,CSK,6,9,0,CSK
307,2,RCB,CSK,7,3,1,CSK
307,2,RCB,CSK,8,10,0,CSK
307,2,RCB,CSK,9,7,1,CSK
307,2,RCB,CSK,10,2,1,CSK
307,2,RCB,CSK,11,4,1,CSK
307,2,RCB,CSK,12,15,0,CSK
307,2,RCB,CSK,13,4,1,CSK
307,2,RCB,CSK,14,3,0,CSK
307,2,RCB,CSK,15,12,0,CSK
307,2,RCB,CSK,16,8,0,CSK
307,2,RCB,CSK,17,4,0,CSK
307,2,RCB,CSK,18,8,0,CSK
307,2,RCB,CSK,19,6,1,CSK
307,2,RCB,CSK,20,14,0,CSK
308,1,CSK,MI,1,5,1,MI
308,1,CSK,MI,2,4,0,MI
308,1,CSK,MI,3,6,0,MI
308,1,CSK,MI,4,13,0,MI
308,1,CSK,MI,5,6,0,MI
308,1,CSK,MI,6,8,1,MI
308,1,CSK,MI,7,6,0,MI
308,1,CSK,MI,8,14,0,MI
308,1,CSK,MI,9,7,0,MI
308,1,CSK,MI,10,6,1,MI
308,1,CSK,MI,11,5,0,MI
308,1,CSK,MI,12,4,1,MI
308,1,CSK,MI,13,2,1,MI
308,1,CSK,MI,14,4,0,MI
308,1,CSK,MI,15,5,0,MI
308,1,CSK,MI,16,4,1,MI
308,1,CSK,MI,17,3,1,MI
308,1,CSK,MI,18,2,2,MI
308,1,CSK,MI,19,5,0,MI
308,1,CSK,MI,20,3,1,MI
308,2,MI,CSK,1,1,0,MI
308,2,MI,CSK,2,10,0,MI
308,2,MI,CSK,3,12,0,MI
308,2,MI,CSK,4,11,0,MI
308,2,MI,CSK,5,3,0,MI
308,2,MI,CSK,6,16,0,MI
308,2,MI,CSK,7,8,0,MI
308,2,MI,CSK,8,8,1,MI
308,2,MI,CSK,9,3,2,MI
308,2,MI,CSK,10,4,0,MI
308,2,MI,CSK,11,8,0,MI
308,2,MI,CSK,12,3,0,MI
308,2,MI,CSK,13,5,0,MI
308,2,MI,CSK,14,4,0,MI
308,2,MI,CSK,15,4,0,MI
308,2,MI,CSK,16,4,0,MI
308,2,MI,CSK,17,11,0,MI
308,2,,,18,0,0,MI
308,2,,,19,0,0,MI
308,2,,,20,0,0,MI
309,1,KKR,DD,1,9,0,DD
309,1,KKR,DD,2,6,1,DD
309,1,KKR,DD,3,9,2,DD
309,1,KKR,DD,4,7,1,DD
309,1,KKR,DD,5,3,0,DD
309,1,KKR,DD,6,12,0,DD
309,1,KKR,DD,7,10,2,DD
309,1,KKR,DD,8,6,0,DD
309,1,KKR,DD,9,13,0,DD
309,1,KKR,DD,10,10,0,DD
309,1,KKR,DD,11,3,1,DD
309,1,KKR,DD,12,9,2,DD
309,1,,,13,0,0,DD
309,1,,,14,0,0,DD
309,1,,,15,0,0,DD
309,1,,,16,0,0,DD
309,1,,,17,0,0,DD
309,1,,,18,0,0,DD
309,1,,,19,0,0,DD
309,1,,,20,0,0,DD
309,2,DD,KKR,1,5,0,DD
309,2,DD,KKR,2,11,0,DD
309,2,DD,KKR,3,10,0,DD
309,2,DD,KKR,4,8,0,DD
309,2,DD,KKR,5,5,0,DD
309,2,DD,KKR,6,9,0,DD
309,2,DD,KKR,7,8,1,DD
309,2,DD,KKR,8,3,1,DD
309,2,DD,KKR,9,11,0,DD
309,2,DD,KKR,10,17,0,DD
309,2,DD,KKR,11,9,0,DD
309,2,DD,KKR,12,4,0,DD
309,2,,,13,0,0,DD
309,2,,,14,0,0,DD
309,2,,,15,0,0,DD
309,2,,,16,0,0,DD
309,2,,,17,0,0,DD
309,2,,,18,0,0,DD
309,2,,,19,0,0,DD
309,2,,,20,0,0,DD
310,1,PW,MI,1,0,1,PW
310,1,PW,MI,2,2,0,PW
310,1,PW,MI,3,7,0,PW
310,1,PW,MI,4,11,1,PW
310,1,PW,MI,5,7,1,PW
310,1,PW,MI,6,3,0,PW
310,1,PW,MI,7,4,0,PW
310,1,PW,MI,8,6,0,PW
310,1,PW,MI,9,8,1,PW
310,1,PW,MI,10,3,0,PW
310,1,PW,MI,11,7,0,PW
310,1,PW,MI,12,12,0,PW
310,1,PW,MI,13,7,0,PW
310,1,PW,MI,14,4,0,PW
310,1,PW,MI,15,10,0,PW
310,1,PW,MI,16,9,1,PW
310,1,PW,MI,17,5,1,PW
310,1,PW,MI,18,11,1,PW
310,1,PW,MI,19,8,0,PW
310,1,PW,MI,20,5,2,PW
310,2,MI,PW,1,2,1,PW
310,2,MI,PW,2,3,2,PW
310,2,MI,PW,3,2,0,PW
310,2,MI,PW,4,4,0,PW
310,2,MI,PW,5,10,0,PW
310,2,MI,PW,6,6,0,PW
310,2,MI,PW,7,7,0,PW
310,2,MI,PW,8,7,0,PW
310,2,MI,PW,9,3,0,PW
310,2,MI,PW,10,4,0,PW
310,2,MI,PW,11,6,1,PW
310,2,MI,PW,12,9,0,PW
310,2,MI,PW,13,2,1,PW
310,2,MI,PW,14,3,0,PW
310,2,MI,PW,15,6,0,PW
310,2,MI,PW,16,3,1,PW
310,2,MI,PW,17,8,0,PW
310,2,MI,PW,18,6,1,PW
310,2,MI,PW,19,5,1,PW
310,2,MI,PW,20,5,1,PW
311,1,RR,KXIP,1,5,0,RR
311,1,RR,KXIP,2,11,0,RR
311,1,RR,KXIP,3,16,0,RR
311,1,RR,KXIP,4,10,0,RR
311,1,RR,KXIP,5,6,0,RR
311,1,RR,KXIP,6,9,0,RR
311,1,RR,KXIP,7,4,0,RR
311,1,RR,KXIP,8,3,0,RR
311,1,RR,KXIP,9,9,0,RR
311,1,RR,KXIP,10,9,1,RR
311,1,RR,KXIP,11,6,1,RR
311,1,RR,KXIP,12,7,0,RR
311,1,RR,KXIP,13,7,0,RR
311,1,RR,KXIP,14,16,0,RR
311,1,RR,KXIP,15,9,0,RR
311,1,RR,KXIP,16,11,0,RR
311,1,RR,KXIP,17,18,0,RR
311,1,RR,KXIP,18,9,1,RR
311,1,RR,KXIP,19,13,0,RR
311,1,RR,KXIP,20,13,1,RR
311,2,KXIP,RR,1,12,0,RR
311,2,KXIP,RR,2,3,0,RR
311,2,KXIP,RR,3,3,0,RR
311,2,KXIP,RR,4,17,0,RR
311,2,KXIP,RR,5,5,1,RR
311,2,KXIP,RR,6,5,1,RR
311,2,KXIP,RR,7,9,0,RR
311,2,KXIP,RR,8,7,2,RR
311,2,KXIP,RR,9,7,0,RR
311,2,KXIP,RR,10,5,0,RR
311,2,KXIP,RR,11,11,0,RR
311,2,KXIP,RR,12,3,1,RR
311,2,KXIP,RR,13,12,0,RR
311,2,KXIP,RR,14,13,0,RR
311,2,KXIP,RR,15,5,0,RR
311,2,KXIP,RR,16,10,2,RR
311,2,KXIP,RR,17,5,0,RR
311,2,KXIP,RR,18,10,0,RR
311,2,KXIP,RR,19,10,1,RR
311,2,KXIP,RR,20,8,1,RR
312,1,RCB,DD,1,4,0,RCB
312,1,RCB,DD,2,7,0,RCB
312,1,RCB,DD,3,19,0,RCB
312,1,RCB,DD,4,7,1,RCB
312,1,RCB,DD,5,4,0,RCB
312,1,RCB,DD,6,5,1,RCB
312,1,RCB,DD,7,9,0,RCB
312,1,RCB,DD,8,4,1,RCB
312,1,RCB,DD,9,4,1,RCB
312,1,RCB,DD,10,6,0,RCB
312,1,RCB,DD,11,6,0,RCB
312,1,RCB,DD,12,10,0,RCB
312,1,RCB,DD,13,6,1,RCB
312,1,RCB,DD,14,11,0,RCB
312,1,RCB,DD,15,6,1,RCB
312,1,RCB,DD,16,5,0,RCB
312,1,RCB,DD,17,8,0,RCB
312,1,RCB,DD,18,8,0,RCB
312,1,RCB,DD,19,18,0,RCB
312,1,RCB,DD,20,10,2,RCB
312,2,DD,RCB,1,14,1,RCB
312,2,DD,RCB,2,10,0,RCB
312,2,DD,RCB,3,6,0,RCB
312,2,DD,RCB,4,2,0,RCB
312,2,DD,RCB,5,8,0,RCB
312,2,DD,RCB,6,6,0,RCB
312,2,DD,RCB,7,7,0,RCB
312,2,DD,RCB,8,5,1,RCB
312,2,DD,RCB,9,8,0,RCB
312,2,DD,RCB,10,2,1,RCB
312,2,DD,RCB,11,4,0,RCB
312,2,DD,RCB,12,4,1,RCB
312,2,DD,RCB,13,4,0,RCB
312,2,DD,RCB,14,5,1,RCB
312,2,DD,RCB,15,6,0,RCB
312,2,DD,RCB,16,14,0,RCB
312,2,DD,RCB,17,10,1,RCB
312,2,DD,RCB,18,8,0,RCB
312,2,DD,RCB,19,8,1,RCB
312,2,DD,RCB,20,6,0,RCB
313,1,CSK,DC,1,2,1,CSK
313,1,CSK,DC,2,7,0,CSK
313,1,CSK,DC,3,6,0,CSK
313,1,CSK,DC,4,5,0,CSK
313,1,CSK,DC,5,18,0,CSK
313,1,CSK,DC,6,6,1,CSK
313,1,CSK,DC,7,11,0,CSK
313,1,CSK,DC,8,8,0,CSK
313,1,CSK,DC,9,8,1,CSK
313,1,CSK,DC,10,4,0,CSK
313,1,CSK,DC,11,10,0,CSK
313,1,CSK,DC,12,8,0,CSK
313,1,CSK,DC,13,4,1,CSK
313,1,CSK,DC,14,18,0,CSK
313,1,CSK,DC,15,6,1,CSK
313,1,CSK,DC,16,12,0,CSK
313,1,CSK,DC,17,12,0,CSK
313,1,CSK,DC,18,8,1,CSK
313,1,CSK,DC,19,17,0,CSK
313,1,CSK,DC,20,23,0,CSK
313,2,DC,CSK,1,4,0,CSK
313,2,DC,CSK,2,12,0,CSK
313,2,DC,CSK,3,5,0,CSK
313,2,DC,CSK,4,11,1,CSK
313,2,DC,CSK,5,3,0,CSK
313,2,DC,CSK,6,10,0,CSK
313,2,DC,CSK,7,4,1,CSK
313,2,DC,CSK,8,8,0,CSK
313,2,DC,CSK,9,6,0,CSK
313,2,DC,CSK,10,10,0,CSK
313,2,DC,CSK,11,5,1,CSK
313,2,DC,CSK,12,10,1,CSK
313,2,DC,CSK,13,7,1,CSK
313,2,DC,CSK,14,4,1,CSK
313,2,DC,CSK,15,2,2,CSK
313,2,DC,CSK,16,16,0,CSK
313,2,DC,CSK,17,2,1,CSK
313,2,DC,CSK,18,0,1,CSK
313,2,,,19,0,0,CSK
313,2,,,20,0,0,CSK
314,1,RR,KKR,1,1,0,RR
314,1,RR,KKR,2,3,1,RR
314,1,RR,KKR,3,11,0,RR
314,1,RR,KKR,4,7,0,RR
314,1,RR,KKR,5,7,0,RR
314,1,RR,KKR,6,8,0,RR
314,1,RR,KKR,7,9,1,RR
314,1,RR,KKR,8,11,0,RR
314,1,RR,KKR,9,5,1,RR
314,1,RR,KKR,10,6,0,RR
314,1,RR,KKR,11,6,0,RR
314,1,RR,KKR,12,7,0,RR
314,1,RR,KKR,13,7,0,RR
314,1,RR,KKR,14,17,0,RR
314,1,RR,KKR,15,11,0,RR
314,1,RR,KKR,16,9,0,RR
314,1,RR,KKR,17,2,1,RR
314,1,RR,KKR,18,14,0,RR
314,1,RR,KKR,19,15,1,RR
314,1,RR,KKR,20,8,0,RR
314,2,KKR,RR,1,4,0,RR
314,2,KKR,RR,2,4,2,RR
314,2,KKR,RR,3,2,1,RR
314,2,KKR,RR,4,3,0,RR
314,2,KKR,RR,5,10,0,RR
314,2,KKR,RR,6,4,1,RR
314,2,KKR,RR,7,7,0,RR
314,2,KKR,RR,8,8,0,RR
314,2,KKR,RR,9,10,0,RR
314,2,KKR,RR,10,13,0,RR
314,2,KKR,RR,11,8,1,RR
314,2,KKR,RR,12,4,0,RR
314,2,KKR,RR,13,0,1,RR
314,2,KKR,RR,14,9,0,RR
314,2,KKR,RR,15,8,1,RR
314,2,KKR,RR,16,4,0,RR
314,2,KKR,RR,17,14,0,RR
314,2,KKR,RR,18,19,0,RR
314,2,KKR,RR,19,3,2,RR
314,2,KKR,RR,20,8,1,RR
315,1,PW,KXIP,1,10,0,PW
315,1,PW,KXIP,2,5,0,PW
315,1,PW,KXIP,3,6,0,PW
315,1,PW,KXIP,4,7,1,PW
315,1,PW,KXIP,5,8,1,PW
315,1,PW,KXIP,6,2,0,PW
315,1,PW,KXIP,7,5,0,PW
315,1,PW,KXIP,8,10,0,PW
315,1,PW,KXIP,9,5,0,PW
315,1,PW,KXIP,10,13,0,PW
315,1,PW,KXIP,11,9,0,PW
315,1,PW,KXIP,12,6,0,PW
315,1,PW,KXIP,13,6,0,PW
315,1,PW,KXIP,14,9,0,PW
315,1,PW,KXIP,15,12,1,PW
315,1,PW,KXIP,16,8,0,PW
315,1,PW,KXIP,17,1,1,PW
315,1,PW,KXIP,18,9,0,PW
315,1,PW,KXIP,19,27,1,PW
315,1,PW,KXIP,20,8,1,PW
315,2,KXIP,PW,1,3,0,PW
315,2,KXIP,PW,2,4,0,PW
315,2,KXIP,PW,3,2,1,PW
315,2,KXIP,PW,4,2,1,PW
315,2,KXIP,PW,5,2,0,PW
315,2,KXIP,PW,6,6,0,PW
315,2,KXIP,PW,7,4,0,PW
315,2,KXIP,PW,8,7,0,PW
315,2,KXIP,PW,9,15,0,PW
315,2,KXIP,PW,10,8,1,PW
315,2,KXIP,PW,11,5,0,PW
315,2,KXIP,PW,12,14,0,PW
315,2,KXIP,PW,13,3,1,PW
315,2,KXIP,PW,14,9,1,PW
315,2,KXIP,PW,15,15,0,PW
315,2,KXIP,PW,16,5,1,PW
315,2,KXIP,PW,17,4,1,PW
315,2,KXIP,PW,18,14,0,PW
315,2,KXIP,PW,19,9,1,PW
315,2,KXIP,PW,20,13,0,PW
316,1,DC,MI,1,2,0,MI
316,1,DC,MI,2,5,1,MI
316,1,DC,MI,3,2,0,MI
316,1,DC,MI,4,9,1,MI
316,1,DC,MI,5,9,0,MI
316,1,DC,MI,6,18,0,MI
316,1,DC,MI,7,1,1,MI
316,1,DC,MI,8,4,0,MI
316,1,DC,MI,9,5,0,MI
316,1,DC,MI,10,6,0,MI
316,1,DC,MI,11,4,0,MI
316,1,DC,MI,12,15,0,MI
316,1,DC,MI,13,3,1,MI
316,1,DC,MI,14,3,0,MI
316,1,DC,MI,15,10,0,MI
316,1,DC,MI,16,13,0,MI
316,1,DC,MI,17,10,0,MI
316,1,DC,MI,18,4,1,MI
316,1,DC,MI,19,7,2,MI
316,1,DC,MI,20,8,2,MI
316,2,MI,DC,1,2,0,MI
316,2,MI,DC,2,6,1,MI
316,2,MI,DC,3,2,0,MI
316,2,MI,DC,4,0,1,MI
316,2,MI,DC,5,5,0,MI
316,2,MI,DC,6,14,0,MI
316,2,MI,DC,7,3,0,MI
316,2,MI,DC,8,5,0,MI
316,2,MI,DC,9,7,0,MI
316,2,MI,DC,10,5,0,MI
316,2,MI,DC,11,8,0,MI
316,2,MI,DC,12,3,1,MI
316,2,MI,DC,13,9,0,MI
316,2,MI,DC,14,14,0,MI
316,2,MI,DC,15,2,0,MI
316,2,MI,DC,16,9,0,MI
316,2,MI,DC,17,8,1,MI
316,2,MI,DC,18,14,0,MI
316,2,MI,DC,19,5,1,MI
316,2,MI,DC,20,21,0,MI
317,1,KKR,RCB,1,4,0,KKR
317,1,KKR,RCB,2,8,0,KKR
317,1,KKR,RCB,3,8,0,KKR
317,1,KKR,RCB,4,15,0,KKR
317,1,KKR,RCB,5,12,0,KKR
317,1,KKR,RCB,6,13,0,KKR
317,1,KKR,RCB,7,3,1,KKR
317,1,KKR,RCB,8,13,0,KKR
317,1,KKR,RCB,9,8,0,KKR
317,1,KKR,RCB,10,8,0,KKR
317,1,KKR,RCB,11,11,0,KKR
317,1,KKR,RCB,12,12,0,KKR
317,1,KKR,RCB,13,8,0,KKR
317,1,KKR,RCB,14,3,1,KKR
317,1,KKR,RCB,15,2,1,KKR
317,1,KKR,RCB,16,7,0,KKR
317,1,KKR,RCB,17,7,2,KKR
317,1,KKR,RCB,18,8,1,KKR
317,1,KKR,RCB,19,3,1,KKR
317,1,KKR,RCB,20,12,1,KKR
317,2,RCB,KKR,1,6,0,KKR
317,2,RCB,KKR,2,1,1,KKR
317,2,RCB,KKR,3,1,0,KKR
317,2,RCB,KKR,4,6,1,KKR
317,2,RCB,KKR,5,6,0,KKR
317,2,RCB,KKR,6,0,1,KKR
317,2,RCB,KKR,7,3,0,KKR
317,2,RCB,KKR,8,5,1,KKR
317,2,RCB,KKR,9,5,0,KKR
317,2,RCB,KKR,10,10,1,KKR
317,2,RCB,KKR,11,14,0,KKR
317,2,RCB,KKR,12,4,1,KKR
317,2,RCB,KKR,13,7,0,KKR
317,2,RCB,KKR,14,8,0,KKR
317,2,RCB,KKR,15,5,1,KKR
317,2,RCB,KKR,16,10,0,KKR
317,2,RCB,KKR,17,8,0,KKR
317,2,RCB,KKR,18,7,1,KKR
317,2,RCB,KKR,19,12,0,KKR
317,2,RCB,KKR,20,5,1,KKR
318,1,CSK,DD,1,4,1,DD
318,1,CSK,DD,2,8,0,DD
318,1,CSK,DD,3,14,0,DD
318,1,CSK,DD,4,2,1,DD
318,1,CSK,DD,5,7,0,DD
318,1,CSK,DD,6,6,0,DD
318,1,CSK,DD,7,6,1,DD
318,1,CSK,DD,8,6,0,DD
318,1,CSK,DD,9,10,0,DD
318,1,CSK,DD,10,3,1,DD
318,1,CSK,DD,11,2,1,DD
318,1,CSK,DD,12,4,0,DD
318,1,CSK,DD,13,1,0,DD
318,1,CSK,DD,14,5,0,DD
318,1,CSK,DD,15,2,0,DD
318,1,CSK,DD,16,3,0,DD
318,1,CSK,DD,17,6,0,DD
318,1,CSK,DD,18,5,1,DD
318,1,CSK,DD,19,9,1,DD
318,1,CSK,DD,20,7,1,DD
318,2,DD,CSK,1,12,0,DD
318,2,DD,CSK,2,7,0,DD
318,2,DD,CSK,3,12,0,DD
